City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Moussoro,TD,2021-09-22 00:39:04,13.6408,16.4901,87.51,53,100,10.83
293,Yulara,AU,2021-09-22 00:38:33,-25.2406,130.9889,58.84,31,0,19.57
294,Sibolga,ID,2021-09-22 00:39:04,1.7427,98.7792,80.01,71,98,1.86
295,Sorland,NO,2021-09-22 00:39:05,67.667,12.6934,49.6,89,100,43.35
296,Huarmey,PE,2021-09-22 00:39:05,-10.0681,-78.1522,63.95,84,88,7.31
297,Laem Sing,TH,2021-09-22 00:39:05,12.4816,102.0738,77.07,92,100,4.09
298,Raton,US,2021-09-22 00:39:06,36.9034,-104.4391,63.21,39,1,6.91
299,Regeneracao,BR,2021-09-22 00:39:07,-6.2378,-42.6883,82.49,40,30,2.68
300,Panlaitan,PH,2021-09-22 00:39:07,12.1191,119.8486,82.96,78,100,19.13
301,Lorengau,PG,2021-09-22 00:39:08,-2.0226,147.2712,84.61,69,100,7.2
302,Saint-Claude,FR,2021-09-22 00:39:08,46.5,5.8333,52.2,98,0,3.91
303,Esperance,AU,2021-09-22 00:39:08,-33.8667,121.9,62.44,42,0,13.71
304,Mosquera,CO,2021-09-22 00:39:09,4.7059,-74.2302,55.49,88,75,4.61
305,Woodstock,CA,2021-09-22 00:39:09,43.1334,-80.7497,68.81,95,100,11.18
306,Torbay,CA,2021-09-22 00:39:09,47.6666,-52.7314,55.67,79,20,20.71
307,Lufilufi,WS,2021-09-22 00:39:10,-13.8745,-171.5986,89.38,72,74,16.46
308,Maningrida,AU,2021-09-22 00:39:10,-12.0667,134.2667,86.0,26,82,18.95
309,Kuytun,RU,2021-09-22 00:39:10,54.3419,101.5036,38.79,85,14,3.87
310,Suntar,RU,2021-09-22 00:39:11,62.1444,117.6319,45.37,90,100,7.23
311,Geraldton,AU,2021-09-22 00:39:11,-28.7667,114.6,64.81,24,0,16.11
312,Kavaratti,IN,2021-09-22 00:39:11,10.5669,72.642,81.73,79,97,16.98
313,Kintinku,TZ,2021-09-22 00:39:12,-5.8833,35.2333,69.4,64,1,4.72
314,Bonavista,CA,2021-09-22 00:39:12,48.6499,-53.1147,57.2,84,0,13.09
315,Hamilton,US,2021-09-22 00:35:31,39.1834,-84.5333,72.99,93,90,0.0
316,Kropotkin,RU,2021-09-22 00:39:13,45.4375,40.5756,56.91,87,100,6.35
317,Harsany,HU,2021-09-22 00:39:13,47.9667,20.75,50.47,61,100,2.21
318,Bani Walid,LY,2021-09-22 00:39:13,31.7566,13.9942,76.1,32,0,1.88
319,Airai,TL,2021-09-22 00:39:14,-8.9266,125.4092,65.48,69,93,5.08
320,Aswan,EG,2021-09-22 00:39:14,24.0934,32.907,87.04,16,0,8.28
321,Luanda,AO,2021-09-22 00:35:56,-8.8368,13.2343,71.64,82,100,10.31
322,Barabai,ID,2021-09-22 00:39:14,-2.5833,115.3833,77.41,87,82,1.83
323,Nemuro,JP,2021-09-22 00:39:15,43.3236,145.575,70.23,93,100,19.19
324,Havoysund,NO,2021-09-22 00:39:15,70.9963,24.6622,45.48,78,37,32.59
325,Tagusao,PH,2021-09-22 00:39:15,9.1924,117.8141,78.15,87,100,15.77
326,Nouadhibou,MR,2021-09-22 00:39:16,20.931,-17.0347,71.58,83,0,16.11
327,Mehamn,NO,2021-09-22 00:39:16,71.0357,27.8492,40.62,75,7,24.27
328,Ambilobe,MG,2021-09-22 00:39:16,-13.2,49.05,68.29,76,47,4.12
329,Saint-Augustin,CA,2021-09-22 00:39:17,51.226,-58.6502,54.9,83,89,14.97
330,Beeville,US,2021-09-22 00:39:17,28.4008,-97.7483,89.15,78,1,5.75
331,Galle,LK,2021-09-22 00:39:18,6.0367,80.217,79.79,86,73,11.3
332,Cherbourg,FR,2021-09-22 00:39:18,49.6386,-1.6147,58.95,94,100,2.3
333,Axim,GH,2021-09-22 00:39:18,4.8699,-2.2405,76.26,93,100,8.59
334,Noyabrsk,RU,2021-09-22 00:39:19,63.1994,75.4507,29.05,97,92,10.4
335,Poykovskiy,RU,2021-09-22 00:39:19,61.2333,73.3333,35.89,93,75,6.71
336,Adamovka,RU,2021-09-22 00:39:19,51.5223,59.9396,40.35,52,77,4.9
337,Okhotsk,RU,2021-09-22 00:39:20,59.3833,143.3,52.18,51,31,12.46
338,Shache,CN,2021-09-22 00:39:20,38.4167,77.2406,66.42,20,0,7.61
339,Palmer,US,2021-09-22 00:37:49,42.1584,-72.3287,66.13,78,40,3.44
340,Moerai,PF,2021-09-22 00:39:20,-22.4333,-151.3333,75.34,78,100,7.07
341,Plettenberg Bay,ZA,2021-09-22 00:39:21,-34.0527,23.3716,52.48,78,6,4.07
342,Erechim,BR,2021-09-22 00:39:21,-27.6342,-52.2739,57.24,86,100,9.6
343,Caledon,ZA,2021-09-22 00:39:21,-34.23,19.4265,50.16,90,0,6.44
344,Semenivka,UA,2021-09-22 00:39:22,52.1783,32.5818,41.52,96,100,11.07
345,Kazerun,IR,2021-09-22 00:39:22,29.6195,51.6541,75.18,20,0,1.88
346,Braintree,GB,2021-09-22 00:39:23,51.8782,0.5529,57.47,91,100,6.06
347,Andenes,NO,2021-09-22 00:39:23,69.3143,16.1194,51.78,62,75,25.32
348,Ahipara,NZ,2021-09-22 00:39:23,-35.1667,173.1667,64.24,72,100,19.33
349,Hvolsvollur,IS,2021-09-22 00:39:24,63.7533,-20.2243,40.8,77,100,10.36
350,Yar-Sale,RU,2021-09-22 00:39:24,66.8333,70.8333,35.73,87,100,11.07
351,Toul,FR,2021-09-22 00:39:24,48.6667,5.9167,50.92,88,0,2.3
352,Tomatlan,MX,2021-09-22 00:39:25,19.9333,-105.25,80.46,88,66,0.25
353,Gayny,RU,2021-09-22 00:39:25,60.3071,54.3241,37.33,82,100,3.6
354,Lata,PT,2021-09-22 00:39:26,40.1629,-8.3327,68.81,58,0,6.22
355,Cruzeiro Do Sul,BR,2021-09-22 00:39:26,-29.5128,-51.9853,56.08,80,100,3.96
356,Linxia,CN,2021-09-22 00:39:27,35.6003,103.2064,57.42,72,100,6.71
357,Port Keats,AU,2021-09-22 00:39:27,-14.25,129.55,85.03,15,53,17.0
358,Tiznit,MA,2021-09-22 00:39:27,29.5833,-9.5,62.1,82,100,4.0
359,Buin,CL,2021-09-22 00:39:28,-33.7333,-70.75,51.84,83,68,3.18
360,Ambon,ID,2021-09-22 00:39:28,-3.6954,128.1814,77.14,94,75,3.44
361,General Pico,AR,2021-09-22 00:39:28,-35.6566,-63.7568,50.61,49,0,12.84
362,Olafsvik,IS,2021-09-22 00:39:29,64.8945,-23.7142,39.06,76,100,6.33
363,Necochea,AR,2021-09-22 00:39:29,-38.5473,-58.7368,46.04,76,0,9.33
364,Izberbash,RU,2021-09-22 00:39:30,42.5696,47.8645,60.85,71,99,4.03
365,Sarkand,KZ,2021-09-22 00:39:30,45.41,79.9186,46.47,32,100,1.9
366,Severnyy,RU,2021-09-22 00:39:31,50.677,36.5532,44.64,87,75,6.71
367,Caravelas,BR,2021-09-22 00:39:31,-17.7125,-39.2481,74.84,87,8,12.35
368,Kikwit,CD,2021-09-22 00:39:31,-5.041,18.8162,78.58,50,97,3.58
369,Okha,RU,2021-09-22 00:39:32,53.5739,142.9478,54.01,58,42,10.71
370,Bograd,RU,2021-09-22 00:39:32,54.2344,90.8328,40.75,67,100,4.09
371,Faya,SA,2021-09-22 00:39:32,18.3851,42.4509,64.51,42,94,1.9
372,Dmitriyevka,RU,2021-09-22 00:39:33,54.75,55.3333,40.55,61,29,5.01
373,Naze,JP,2021-09-22 00:39:33,28.3667,129.4833,83.32,75,88,6.06
374,Solnechnyy,RU,2021-09-22 00:39:33,50.7214,136.6319,47.46,63,100,9.55
375,Lerwick,GB,2021-09-22 00:39:34,60.1545,-1.1494,55.4,83,55,32.3
376,Vila Franca Do Campo,PT,2021-09-22 00:39:34,37.7167,-25.4333,70.21,84,30,7.54
377,Paoua,CF,2021-09-22 00:39:35,7.2427,16.4406,68.88,97,100,2.26
378,Maragogi,BR,2021-09-22 00:39:35,-9.0122,-35.2225,74.44,82,30,5.35
379,Talnakh,RU,2021-09-22 00:39:35,69.4865,88.3972,31.37,83,23,3.58
380,Lotoshino,RU,2021-09-22 00:39:36,56.2267,35.6414,40.37,97,100,9.98
381,Figline Valdarno,IT,2021-09-22 00:39:36,43.6195,11.4693,63.36,77,65,3.94
382,Lagoa,PT,2021-09-22 00:38:38,39.05,-27.9833,69.89,79,0,14.43
383,Parakou,BJ,2021-09-22 00:39:37,9.3372,2.6303,72.05,95,100,4.16
384,Pilar,BR,2021-09-22 00:39:37,-9.5972,-35.9567,73.33,90,96,4.29
385,Leo,BF,2021-09-22 00:39:37,11.1,-2.1,74.43,81,100,5.08
386,Menongue,AO,2021-09-22 00:39:37,-14.6585,17.691,66.61,26,88,1.1
387,Baherden,TM,2021-09-22 00:39:38,38.4362,57.4316,67.96,22,1,6.24
388,Yasugi,JP,2021-09-22 00:39:38,35.4333,133.25,73.35,100,75,11.5
389,Manto,HN,2021-09-22 00:39:39,14.9167,-86.3833,72.19,86,69,3.0
390,Borba,BR,2021-09-22 00:39:39,-4.3878,-59.5939,79.03,71,76,2.01
391,Vila,PT,2021-09-22 00:39:39,42.0304,-8.1588,58.08,77,0,3.96
392,Sao Domingos Do Prata,BR,2021-09-22 00:39:40,-19.865,-42.9683,76.84,46,14,7.07
393,Tucurui,BR,2021-09-22 00:39:40,-3.7661,-49.6725,77.45,70,27,4.56
394,Saint-Paul,RE,2021-09-22 00:39:40,-21.0096,55.2707,66.31,67,0,3.31
395,Carson City,US,2021-09-22 00:39:41,39.1638,-119.7674,83.97,19,1,3.0
396,Carutapera,BR,2021-09-22 00:39:41,-1.195,-46.02,78.3,81,8,7.67
397,Merauke,ID,2021-09-22 00:39:41,-8.4667,140.3333,81.46,73,87,11.48
398,Kasongo-Lunda,CD,2021-09-22 00:39:42,-6.4667,16.8167,74.34,76,7,2.59
399,Torbat-E Jam,IR,2021-09-22 00:39:42,35.244,60.6225,65.17,32,0,8.43
400,Saldanha,ZA,2021-09-22 00:39:42,-33.0117,17.9442,50.05,64,31,9.17
401,Kidal,ML,2021-09-22 00:39:43,18.4411,1.4078,89.91,16,18,9.13
402,Elizabeth City,US,2021-09-22 00:37:30,36.2946,-76.2511,78.03,88,1,6.91
403,Zyryanka,RU,2021-09-22 00:39:43,65.75,150.85,39.51,47,100,4.41
404,Natal,BR,2021-09-22 00:39:43,-5.795,-35.2094,79.02,83,20,5.75
405,Jumla,NP,2021-09-22 00:39:44,29.2747,82.1838,56.21,86,12,3.15
406,Kapit,MY,2021-09-22 00:39:44,2.0167,112.9333,75.33,95,100,0.56
407,Pemangkat,ID,2021-09-22 00:39:45,1.1667,108.9667,81.14,78,80,4.12
408,Kushiro,JP,2021-09-22 00:39:45,42.975,144.3747,67.15,94,75,14.97
409,Chaman,PK,2021-09-22 00:39:45,30.9236,66.4512,68.4,14,0,3.38
410,Aklavik,CA,2021-09-22 00:39:46,68.2191,-135.0107,38.23,79,100,11.92
411,Phalaborwa,ZA,2021-09-22 00:39:46,-23.943,31.1411,60.08,62,83,13.02
412,Alamos,MX,2021-09-22 00:39:46,27.0167,-108.9333,86.72,68,100,2.68
413,Mana,GF,2021-09-22 00:39:47,5.6592,-53.7767,77.95,90,95,8.77
414,Yablonovo,RU,2021-09-22 00:39:47,50.8523,37.3574,44.46,89,85,5.44
415,Dhidhdhoo,MV,2021-09-22 00:39:11,6.8833,73.1,83.07,76,96,18.01
416,Awbari,LY,2021-09-22 00:39:48,26.5921,12.7805,79.59,18,0,9.6
417,Beni,CD,2021-09-22 00:39:48,0.5,29.4667,61.72,99,98,1.25
418,Shanghai,CN,2021-09-22 00:36:21,31.2222,121.4581,80.87,70,0,6.71
419,Santa Maria,BR,2021-09-22 00:39:48,-29.6842,-53.8069,54.7,76,0,5.75
420,Campbell River,CA,2021-09-22 00:39:10,50.0163,-125.2446,59.38,75,75,3.44
421,Kralendijk,BQ,2021-09-22 00:39:49,12.15,-68.2667,84.18,79,100,9.22
422,Udachnyy,RU,2021-09-22 00:39:49,66.4167,112.4,39.04,79,100,3.94
423,Mineiros,BR,2021-09-22 00:39:50,-17.5694,-52.5511,80.13,20,6,1.48
424,Chokwe,MZ,2021-09-22 00:39:50,-24.5333,32.9833,65.25,67,11,12.41
425,Batagay,RU,2021-09-22 00:39:50,67.6333,134.6333,42.26,57,96,2.19
426,Karpogory,RU,2021-09-22 00:39:51,64.0019,44.4451,30.78,94,10,2.8
427,Rawson,AR,2021-09-22 00:37:35,-43.3002,-65.1023,59.95,36,0,24.34
428,Soyo,AO,2021-09-22 00:39:51,-6.1349,12.3689,75.09,83,94,8.28
429,Oranjemund,NA,2021-09-22 00:39:52,-28.55,16.4333,68.23,24,5,11.43
430,Taoudenni,ML,2021-09-22 00:39:52,22.6783,-3.9836,94.33,9,0,2.33
431,Nanae,JP,2021-09-22 00:39:52,41.8833,140.6833,73.63,78,75,2.3
432,Kongolo,CD,2021-09-22 00:39:53,-5.3833,27.0,77.11,65,37,1.54
433,Synevyr,UA,2021-09-22 00:39:53,48.4875,23.6258,42.91,81,100,0.98
434,Qena,EG,2021-09-22 00:39:53,26.1615,32.7183,84.42,27,0,5.93
435,Kamaishi,JP,2021-09-22 00:39:54,39.2667,141.8833,74.35,73,0,10.18
436,Galesong,ID,2021-09-22 00:39:54,-5.3166,119.3661,80.62,59,100,0.6
437,Wladyslawowo,PL,2021-09-22 00:39:54,54.7909,18.4009,49.93,70,14,5.91
438,Bonthe,SL,2021-09-22 00:39:55,7.5264,-12.505,77.94,87,100,4.81
439,Cherdakly,RU,2021-09-22 00:39:55,54.3594,48.845,48.88,49,100,15.1
440,Valerianovsk,RU,2021-09-22 00:39:55,58.76,59.5522,30.56,94,26,2.84
441,Road Town,VG,2021-09-22 00:39:56,18.4167,-64.6167,84.29,73,85,15.32
442,Brae,GB,2021-09-22 00:39:56,60.3964,-1.353,55.31,87,97,35.03
443,Balabac,PH,2021-09-22 00:39:56,7.9868,117.0645,80.92,80,100,12.33
444,Kulunda,RU,2021-09-22 00:39:57,52.566,78.9385,35.62,81,95,6.91
445,Sechura,PE,2021-09-22 00:39:57,-5.5569,-80.8222,64.99,81,15,15.9
446,Sainte-Agathe-Des-Monts,CA,2021-09-22 00:39:57,46.0501,-74.2825,64.62,86,100,9.78
447,Buala,SB,2021-09-22 00:39:58,-8.145,159.5921,85.26,69,22,6.04
448,Amiens,FR,2021-09-22 00:39:58,49.9,2.3,52.79,77,57,3.42
449,Torrington,US,2021-09-22 00:39:58,41.8007,-73.1212,67.48,93,100,3.51
450,Sefophe,BW,2021-09-22 00:39:59,-22.1833,27.9667,58.41,78,100,20.49
451,Port-Cartier,CA,2021-09-22 00:39:59,50.0334,-66.8654,53.92,87,100,4.47
452,Altamira,BR,2021-09-22 00:40:00,-3.2033,-52.2064,75.29,100,20,0.0
453,Souillac,MU,2021-09-22 00:40:00,-20.5167,57.5167,70.18,60,75,6.91
454,Kawalu,ID,2021-09-22 00:40:00,-7.3817,108.2082,75.52,82,100,1.5
455,Teguise,ES,2021-09-22 00:40:01,29.0605,-13.564,70.02,64,20,9.22
456,Quatre Cocos,MU,2021-09-22 00:40:01,-20.2078,57.7625,69.91,61,22,11.43
457,Fortuna,US,2021-09-22 00:40:01,40.5982,-124.1573,83.32,30,1,11.5
458,Mitsamiouli,KM,2021-09-22 00:40:04,-11.3847,43.2844,75.67,76,7,5.88
459,Pierre,US,2021-09-22 00:39:09,44.3683,-100.351,67.12,43,1,10.0
460,Arivonimamo,MG,2021-09-22 00:40:04,-19.0167,47.1833,53.65,93,0,1.83
461,Parkersburg,US,2021-09-22 00:40:05,39.2667,-81.5615,68.94,95,90,6.91
462,Chamonix-Mont-Blanc,FR,2021-09-22 00:40:05,45.9238,6.8693,53.62,92,0,1.01
463,Tabuk,PH,2021-09-22 00:40:05,17.4189,121.4443,82.38,75,35,6.06
464,Funtua,NG,2021-09-22 00:40:06,11.5233,7.3081,69.19,92,100,9.26
465,Hudiksvall,SE,2021-09-22 00:40:06,61.729,17.1036,43.52,96,100,4.21
466,Plainfield,US,2021-09-22 00:37:59,40.6168,-74.4173,73.47,90,75,6.91
467,Tenkodogo,BF,2021-09-22 00:40:07,11.78,-0.3697,77.72,75,100,6.64
468,Malanje,AO,2021-09-22 00:40:07,-9.5402,16.341,68.22,74,6,8.59
469,Nacala,MZ,2021-09-22 00:40:07,-14.5428,40.6728,69.98,91,0,3.31
470,Tabas,IR,2021-09-22 00:40:08,33.5959,56.9244,77.14,18,1,0.83
471,Ambanja,MG,2021-09-22 00:40:08,-13.6833,48.45,69.91,93,49,1.86
472,Pisco,PE,2021-09-22 00:40:09,-13.7,-76.2167,62.65,82,0,16.11
473,Basco,PH,2021-09-22 00:40:09,20.4487,121.9702,84.09,77,61,13.76
474,Redlands,US,2021-09-22 00:40:09,34.0556,-117.1825,99.57,20,0,12.24
475,Manaure,CO,2021-09-22 00:40:10,11.7751,-72.4445,85.17,67,99,8.28
476,Bindi,SL,2021-09-22 00:40:10,9.9167,-11.45,71.04,96,89,2.21
477,Gelemso,ET,2021-09-22 00:40:10,8.8167,40.5167,61.32,87,98,2.42
478,Lucapa,AO,2021-09-22 00:40:11,-8.4192,20.7447,69.55,35,11,2.62
479,Umm Lajj,SA,2021-09-22 00:40:11,25.0213,37.2685,85.98,59,96,10.56
480,Carballo,ES,2021-09-22 00:40:12,43.213,-8.691,62.55,87,19,8.84
481,Peace River,CA,2021-09-22 00:39:52,56.2501,-117.286,66.51,42,90,19.57
482,Tupik,RU,2021-09-22 00:40:12,54.4253,119.9327,55.47,75,14,5.95
483,Sabang,ID,2021-09-22 00:40:12,5.8933,95.3214,81.95,74,100,20.74
484,Acapulco,MX,2021-09-22 00:40:13,16.8634,-99.8901,85.82,70,75,9.22
485,Tilichiki,RU,2021-09-22 00:40:13,60.4667,166.1,45.82,91,100,7.76
486,Sambava,MG,2021-09-22 00:40:13,-14.2667,50.1667,67.59,85,7,8.41
487,Bassano,CA,2021-09-22 00:40:14,50.7834,-112.4685,77.23,30,13,5.08
488,Meulaboh,ID,2021-09-22 00:40:14,4.1363,96.1285,76.82,86,100,2.91
489,Ozinki,RU,2021-09-22 00:40:14,51.1786,49.6769,60.82,49,100,15.77
490,Zonguldak,TR,2021-09-22 00:40:15,41.25,31.8333,53.11,94,100,3.13
491,Krasnyy Profintern,RU,2021-09-22 00:40:15,57.7446,40.435,41.02,82,100,14.27
492,Khanapur,IN,2021-09-22 00:40:16,15.6333,74.5167,71.62,96,100,4.27
493,Uvat,RU,2021-09-22 00:40:16,59.1433,68.8953,39.13,97,100,6.55
494,Margate,GB,2021-09-22 00:36:10,51.3813,1.3862,57.96,85,100,8.08
495,Porangatu,BR,2021-09-22 00:40:16,-13.4408,-49.1486,88.72,21,87,1.52
496,Kokkola,FI,2021-09-22 00:40:17,63.8385,23.1307,37.92,92,100,2.3
497,Herent,BE,2021-09-22 00:40:17,50.9082,4.6683,51.76,91,0,2.3
498,Namibe,AO,2021-09-22 00:40:18,-15.1961,12.1522,61.95,89,1,3.8
499,Anadyr,RU,2021-09-22 00:40:18,64.75,177.4833,34.3,86,75,4.47
500,Krasnoselkup,RU,2021-09-22 00:40:19,65.7,82.4667,32.5,81,100,14.63
501,Stornoway,GB,2021-09-22 00:40:19,58.2093,-6.3865,57.16,94,90,29.93
502,Saint-Joseph,RE,2021-09-22 00:40:19,-21.3667,55.6167,64.78,74,17,8.63
503,Alice Springs,AU,2021-09-22 00:39:04,-23.7,133.8833,56.75,26,0,20.71
504,Bondo,CD,2021-09-22 00:40:20,3.8146,23.6866,67.89,98,100,1.34
505,Hobyo,SO,2021-09-22 00:40:20,5.3505,48.5268,76.57,81,56,19.84
506,La Gomera,GT,2021-09-22 00:40:21,14.0833,-91.05,83.91,88,100,2.75
507,Novobohdanivka,UA,2021-09-22 00:40:21,47.0819,35.3272,45.86,78,65,8.03
508,Champerico,GT,2021-09-22 00:40:21,14.3,-91.9167,86.54,79,100,3.62
509,Campina Verde,BR,2021-09-22 00:40:22,-19.5356,-49.4864,85.06,18,5,0.92
510,Sangar,RU,2021-09-22 00:40:22,63.9242,127.4739,44.19,67,59,13.96
511,Vallenar,CL,2021-09-22 00:40:22,-28.5708,-70.7581,54.52,65,0,2.68
512,Dunedin,NZ,2021-09-22 00:40:23,-45.8742,170.5036,54.27,56,5,7.61
513,Pandan,PH,2021-09-22 00:40:23,14.0453,124.1694,85.89,68,100,5.79
514,Pokhara,NP,2021-09-22 00:39:02,28.2333,83.9833,69.26,91,100,1.99
515,Oriximina,BR,2021-09-22 00:40:24,-1.7656,-55.8661,76.5,82,46,5.21
516,Kabare,CD,2021-09-22 00:40:24,-2.4683,28.8242,62.56,70,90,2.1
517,Alofi,NU,2021-09-22 00:40:24,-19.0595,-169.9187,73.29,100,75,5.75
518,Bud,US,2021-09-22 00:40:25,39.447,-86.1758,73.35,93,100,8.86
519,Rio Gallegos,AR,2021-09-22 00:40:25,-51.6226,-69.2181,53.65,71,0,8.05
520,Grand Gaube,MU,2021-09-22 00:39:54,-20.0064,57.6608,70.2,68,3,4.0
521,Coracora,PE,2021-09-22 00:40:26,-15.0333,-73.7833,51.03,59,100,0.85
522,Shihezi,CN,2021-09-22 00:40:26,44.3,86.0333,53.71,27,9,6.35
523,Senanga,ZM,2021-09-22 00:40:26,-16.1167,23.2667,74.82,19,77,9.89
524,Pamantingan,PH,2021-09-22 00:40:27,6.7044,124.4589,76.96,83,76,3.42
525,Taltal,CL,2021-09-22 00:40:27,-25.4,-70.4833,58.82,74,5,6.53
526,Auki,SB,2021-09-22 00:40:27,-8.7676,160.7034,85.91,64,9,4.29
527,Pasni,PK,2021-09-22 00:40:28,25.2631,63.471,79.9,94,19,8.46
528,Marti,CU,2021-09-22 00:40:28,22.9475,-80.9203,81.25,84,100,9.86
529,Ahuimanu,US,2021-09-22 00:40:29,21.4447,-157.8378,89.31,70,75,13.8
530,Noumea,NC,2021-09-22 00:40:29,-22.2763,166.4572,84.18,62,85,7.25
531,Koroni,GR,2021-09-22 00:40:29,36.8,21.95,77.07,58,22,11.14
532,Viedma,AR,2021-09-22 00:40:30,-40.8135,-62.9967,50.85,51,0,12.44
533,Hualmay,PE,2021-09-22 00:40:30,-11.0964,-77.6139,63.48,82,35,9.06
534,Namwala,ZM,2021-09-22 00:40:30,-15.7504,26.4384,68.18,28,100,5.5
535,Vardo,NO,2021-09-22 00:40:31,70.3705,31.1107,40.23,78,6,29.73
536,Uglegorsk,RU,2021-09-22 00:40:31,49.0833,142.0333,52.81,81,100,10.58
537,Ahmadpur Sial,PK,2021-09-22 00:40:31,30.6754,71.7483,78.67,68,92,7.34
538,Lappeenranta,FI,2021-09-22 00:38:36,61.0587,28.1887,37.78,93,0,4.61
539,Ust-Nera,RU,2021-09-22 00:40:32,64.5667,143.2,43.48,48,89,4.18
540,Ola,RU,2021-09-22 00:40:32,59.5833,151.2833,46.92,72,100,9.86
541,Podeni,RO,2021-09-22 00:40:33,44.8814,22.5433,42.22,74,98,5.32
542,Santana,BR,2021-09-22 00:40:33,-0.0583,-51.1817,86.18,79,40,6.91
543,Najran,SA,2021-09-22 00:40:33,17.4924,44.1277,74.05,35,55,6.58
544,Molo,KE,2021-09-22 00:40:34,-0.2479,35.7374,51.78,93,54,1.99
545,Muisne,EC,2021-09-22 00:40:34,0.6,-80.0333,74.44,88,100,11.54
546,Pyshma,RU,2021-09-22 00:40:34,56.9523,63.2513,32.68,92,48,5.73
547,Pangnirtung,CA,2021-09-22 00:40:34,66.1451,-65.7125,32.29,61,99,4.45
548,Novopokrovka,UA,2021-09-22 00:40:35,49.8425,36.5477,44.98,91,64,6.33
549,Praya,CV,2021-09-22 00:40:35,14.9215,-23.5087,79.34,89,40,17.27
550,Talaya,RU,2021-09-22 00:40:36,61.3833,152.75,35.33,94,100,5.99
551,Ubinskoye,RU,2021-09-22 00:40:36,55.3068,79.6802,35.82,98,100,9.51
552,Bambui,BR,2021-09-22 00:40:36,-20.0064,-45.9769,83.26,23,53,3.02
553,Santa Lucia,ES,2021-09-22 00:40:37,27.9117,-15.5407,65.77,68,20,17.27
554,Tessalit,ML,2021-09-22 00:40:37,20.1986,1.0114,87.33,11,8,12.66
555,Los Llanos De Aridane,ES,2021-09-22 00:40:38,28.6585,-17.9182,69.55,75,90,6.91
556,College,US,2021-09-22 00:40:08,64.8569,-147.8028,38.59,57,90,8.05
557,Genhe,CN,2021-09-22 00:40:38,50.7833,121.5167,55.76,61,14,3.85
558,Verkhovazhye,RU,2021-09-22 00:40:39,60.7472,42.0465,32.25,95,95,6.24
559,Diffa,NE,2021-09-22 00:40:39,13.3154,12.6113,85.98,46,100,11.1
560,Trinidad,BO,2021-09-22 00:40:39,-14.8333,-64.9,85.03,38,72,6.85
561,Oksfjord,NO,2021-09-22 00:40:40,70.2396,22.3479,45.52,85,100,13.73
562,Requena,ES,2021-09-22 00:40:40,39.4883,-1.1004,55.49,83,15,4.56
563,Teluk Nibung,ID,2021-09-22 00:40:40,3.001,99.8164,78.1,90,30,2.71
564,Moramanga,MG,2021-09-22 00:40:41,-18.9333,48.2,54.82,92,59,1.54
565,Kemijarvi,FI,2021-09-22 00:40:41,66.7131,27.4306,29.61,95,5,4.83
566,Port Hardy,CA,2021-09-22 00:40:39,50.6996,-127.4199,59.18,82,90,4.61
567,Strelka,RU,2021-09-22 00:40:41,58.0728,93.0344,32.29,94,89,5.91
568,Ust-Tsilma,RU,2021-09-22 00:40:42,65.441,52.1498,34.18,90,73,3.49
569,Along,IN,2021-09-22 00:40:32,28.1667,94.7667,72.52,94,80,0.94
570,Challapata,BO,2021-09-22 00:40:42,-18.9,-66.7667,47.89,68,100,7.16
571,Camalu,MX,2021-09-22 00:40:43,30.85,-116.0667,78.87,55,4,8.25
572,Traverse City,US,2021-09-22 00:40:43,44.7631,-85.6206,61.0,66,100,15.77
573,Shelburne,CA,2021-09-22 00:39:29,44.0787,-80.2041,66.09,96,100,11.77
574,Goma,CD,2021-09-22 00:40:43,-1.6792,29.2228,63.41,79,85,3.18
575,Araouane,ML,2021-09-22 00:40:44,18.9048,-3.5265,94.89,15,71,10.4
